year,snap_counts_coverage,snap_counts_run_defense,player_game_count,snap_counts_dl_over_t,snap_counts_fs,snap_counts_pass_rush,grades_defense,grades_run_defense,grades_pass_rush_defense,grades_tackle,snap_counts_defense,snap_counts_dl_outside_t,snap_counts_slot,player,team_name,grades_coverage_defense,grades_defense_penalty,snap_counts_dl_a_gap,player_id,snap_counts_offball,position,snap_counts_dl,snap_counts_dl_b_gap,snap_counts_box,snap_counts_corner
2006,140,75,13,0,0,18,84.6,58.8,61.2,56.2,233,3,170,Scott Starks,JAX,89.2,82.0,0,2304,230,CB,3,0,18,42
2006,313,213,14,0,379,9,71.1,79.4,51.1,77.4,535,33,49,Gerald Sensabaugh,JAX,65.9,82.3,0,2374,502,S,33,0,70,4
2006,1,1,1,0,0,1,57.6,60.0,59.7,,3,0,1,Pat Thomas,JAX,60.0,66.0,0,2411,3,LB,0,0,2,0
2006,1,8,7,1,0,56,52.3,53.7,52.7,72.8,65,64,0,Kenneth Pettway,JAX,60.1,82.4,0,2444,0,ED,65,0,0,0
2006,390,298,14,0,0,73,52.7,59.8,51.8,45.1,761,219,92,Clint Ingram,JAX,51.2,50.3,0,3025,542,LB,219,0,448,2
2006,0,12,6,3,0,43,64.1,72.9,55.9,74.9,55,52,0,Brent Hawkins,JAX,,81.9,0,3105,0,ED,55,0,0,0
2006,72,35,5,0,1,0,60.4,67.7,,74.4,107,0,0,Dee Webb,JAX,58.3,80.4,0,3181,107,CB,0,0,0,106
2006,18,13,1,0,28,0,48.3,49.1,,80.1,31,1,0,Jamaal Fudge,JAX,56.8,71.9,0,3315,30,S,1,0,2,0
2006,12,19,4,0,0,3,68.4,61.3,66.0,75.9,34,3,1,Brian Iwuh,JAX,67.1,75.3,0,3366,31,LB,3,0,30,0
2006,1,113,11,10,0,134,54.5,57.0,51.6,75.0,248,19,0,Tony McDaniel,JAX,66.8,41.1,13,3423,0,DI,248,206,0,0
2007,149,90,4,0,0,0,61.8,70.0,,47.5,239,0,5,Aaron Glenn,JAX,59.4,83.9,0,75,239,CB,0,0,21,213
2007,0,229,18,3,0,189,79.2,79.8,64.4,60.1,418,0,0,Grady Jackson,JAX,,69.6,20,288,0,DI,418,395,0,0
2007,404,154,18,0,5,31,74.7,64.4,50.4,48.4,589,0,524,Terry Cousin,JAX,78.4,21.1,0,302,589,CB,0,0,30,30
2007,612,353,18,0,793,7,68.4,71.7,49.3,81.3,972,0,31,Sammy Knight,JAX,68.6,33.2,0,311,972,S,0,0,145,3
2007,15,265,17,629,0,386,86.5,83.8,72.4,57.5,666,18,0,Paul Spicer,JAX,65.5,73.2,5,433,1,ED,665,13,1,0
2007,325,229,10,0,0,81,47.4,41.0,55.2,60.5,635,4,3,Mike Peterson,JAX,58.0,50.1,0,463,631,LB,4,0,627,1
2007,4,257,18,21,0,469,64.0,58.4,65.8,64.3,730,1,0,Rob Meier,JAX,61.4,68.1,24,710,0,DI,730,684,0,0
2007,2,161,9,8,0,225,52.5,58.9,59.9,58.7,388,0,0,Marcus Stroud,JAX,57.1,7.3,8,783,1,DI,387,371,1,0
2007,8,191,14,418,0,260,65.2,67.0,61.6,66.3,459,17,1,Reggie Hayward,JAX,53.9,69.4,0,848,3,ED,456,21,2,0
2007,5,237,17,7,0,326,60.7,63.8,54.7,72.7,568,0,0,John Henderson,JAX,63.3,60.5,5,1017,0,DI,568,556,0,0
2007,19,25,2,0,33,0,73.5,75.4,,83.6,44,0,0,Lamont Thompson,JAX,63.9,74.1,0,1048,44,S,0,0,11,0
2007,594,354,16,0,3,1,73.5,87.2,60.0,58.2,949,0,20,Brian Williams,JAX,69.4,66.9,0,1106,949,CB,0,0,62,864
2007,574,341,16,0,2,0,71.1,73.5,,60.1,915,0,23,Rashean Mathis,JAX,69.0,88.5,0,1355,915,CB,0,0,35,855
2007,13,39,7,77,0,65,54.4,61.5,51.6,57.6,117,1,0,Shantee Orr,JAX,68.0,18.3,0,1675,37,ED,80,1,37,0
2007,545,377,17,0,3,104,65.2,63.2,54.2,81.4,1026,4,90,Daryl Smith,JAX,67.4,79.2,0,1760,1022,LB,4,0,924,5
2007,19,199,16,531,0,344,63.5,62.7,64.0,55.9,562,24,1,Bobby McCray,JAX,63.3,29.8,3,1963,2,ED,560,2,1,0
2007,111,45,10,0,1,2,69.0,54.9,55.0,74.0,158,0,23,Scott Starks,JAX,70.8,82.0,0,2304,158,CB,0,0,18,116
2007,26,50,2,0,56,0,37.2,34.2,,24.9,76,0,2,Gerald Sensabaugh,JAX,50.9,75.7,0,2374,76,S,0,0,18,0
2007,2,50,12,139,0,109,48.2,54.1,51.3,71.4,161,17,0,Kenneth Pettway,JAX,55.9,80.6,0,2444,0,ED,161,5,0,0
2007,245,223,15,2,0,35,58.2,53.6,55.6,57.3,503,12,60,Clint Ingram,JAX,62.8,74.3,0,3025,489,LB,14,0,424,5
2007,15,60,15,239,0,188,50.2,52.9,56.3,73.6,263,22,0,Brent Hawkins,JAX,55.0,63.4,0,3105,2,ED,261,0,2,0
2007,1,62,8,147,0,92,68.7,74.5,64.0,74.1,155,2,0,Jeremy Mincey,JAX,52.8,80.5,0,3136,0,ED,155,6,0,0
2007,78,39,8,0,87,3,75.7,80.8,53.5,52.9,120,0,6,Jamaal Fudge,JAX,68.6,77.4,0,3315,120,S,0,0,25,2
2007,68,57,14,0,0,12,59.3,66.3,51.3,73.6,137,12,13,Brian Iwuh,JAX,55.3,78.1,0,3366,125,LB,12,0,111,1
2007,1,27,4,33,0,33,61.1,61.7,56.8,70.3,61,0,0,Tony McDaniel,JAX,60.1,77.6,2,3423,0,DI,61,26,0,0
2007,654,359,18,0,917,19,59.1,72.3,85.7,62.3,1032,0,34,Reggie Nelson,JAX,52.6,36.0,0,3637,1032,S,0,0,80,1
2007,266,202,14,0,1,52,55.1,64.6,69.3,65.4,520,10,39,Justin Durant,JAX,42.9,74.8,0,3664,510,LB,10,0,469,1
2007,1,110,15,31,0,250,52.5,39.8,63.0,37.1,361,0,0,Derek Landri,JAX,67.4,29.9,8,3782,0,DI,361,322,0,0
2008,6,285,16,499,0,309,55.5,52.6,60.9,71.5,600,0,0,Paul Spicer,JAX,59.8,59.0,0,433,0,ED,600,101,0,0
2008,322,300,15,0,0,50,69.1,71.7,72.7,85.3,672,0,4,Mike Peterson,JAX,58.5,84.1,0,463,672,LB,0,0,667,1
2008,105,50,7,0,113,2,67.4,83.2,76.8,89.0,157,0,33,Pierson Prioleau,JAX,58.6,78.1,0,501,157,S,0,0,11,0
2008,1,298,15,0,0,330,47.6,36.8,60.5,77.7,629,0,0,Rob Meier,JAX,67.3,77.2,15,710,0,DI,629,614,0,0
2008,68,23,5,0,0,2,28.8,72.1,52.2,69.0,93,0,12,William James,JAX,28.2,79.5,0,839,93,CB,0,0,0,81
2008,2,247,16,526,0,319,70.7,59.7,69.5,77.0,568,0,0,Reggie Hayward,JAX,67.4,73.0,0,848,1,ED,567,41,1,0
2008,1,223,14,0,0,295,61.4,62.5,57.0,70.8,519,0,0,John Henderson,JAX,62.3,69.4,14,1017,0,DI,519,505,0,0
2008,528,404,16,0,171,4,62.2,61.4,90.7,69.7,936,0,266,Brian Williams,JAX,61.6,40.9,0,1106,936,CB,0,0,71,428
2008,357,281,12,0,0,2,78.2,56.3,90.4,54.2,640,0,53,Rashean Mathis,JAX,79.5,87.3,0,1355,640,CB,0,0,3,584
2008,371,250,15,0,1,3,49.0,54.4,65.1,58.6,624,0,31,Drayton Florence,JAX,48.4,56.1,0,1362,624,CB,0,0,10,582
2008,368,356,14,0,0,90,63.3,48.3,70.6,68.7,814,11,25,Daryl Smith,JAX,71.5,77.8,0,1760,803,LB,11,0,778,0
2008,1,0,1,0,0,0,60.5,,,,1,0,0,Scott Starks,JAX,60.0,64.2,0,2304,1,CB,0,0,0,1
2008,471,347,16,0,532,16,48.5,63.6,52.4,59.8,834,0,30,Gerald Sensabaugh,JAX,42.0,85.4,0,2374,834,S,0,0,264,8
2008,155,261,15,0,0,53,56.0,64.6,73.5,63.2,469,13,33,Clint Ingram,JAX,42.1,21.2,0,3025,456,LB,13,0,422,1
2008,140,107,9,0,206,9,52.1,39.2,78.0,44.3,256,0,3,Calvin Lowry,JAX,56.8,79.4,0,3047,256,S,0,0,46,1
2008,0,22,3,46,0,24,73.8,76.9,58.9,71.8,46,0,0,Jeremy Mincey,JAX,,75.9,0,3136,0,ED,46,0,0,0
2008,13,7,9,0,0,8,28.3,53.7,62.4,20.7,28,4,0,Brian Iwuh,JAX,27.1,68.8,0,3366,24,LB,4,0,24,0
2008,1,123,10,0,0,101,55.6,55.0,63.4,74.8,225,0,0,Tony McDaniel,JAX,61.0,29.6,1,3423,0,DI,225,224,0,0
2008,382,331,13,0,641,4,48.8,60.7,47.9,50.5,717,0,11,Reggie Nelson,JAX,44.4,82.3,0,3637,717,S,0,0,62,3
2008,310,269,14,0,0,44,61.0,44.1,61.7,72.7,623,1,22,Justin Durant,JAX,76.0,74.8,0,3664,622,LB,1,0,600,0
2008,1,126,15,0,0,198,59.1,56.1,62.2,74.1,325,0,0,Derek Landri,JAX,58.8,64.9,15,3782,0,DI,325,310,0,0
2008,0,1,1,3,0,2,58.8,60.0,57.4,,3,0,0,Mkristo Bruce,JAX,,67.9,0,3898,0,ED,3,0,0,0
2008,7,236,16,589,0,347,48.2,39.9,60.1,41.2,590,0,0,Derrick Harvey,JAX,60.2,55.8,0,4322,0,ED,590,1,0,0
2008,2,95,16,254,0,171,52.8,56.2,59.7,74.2,268,3,0,Quentin Groves,JAX,70.7,0.0,0,4366,10,ED,258,1,10,0
2008,59,11,5,0,0,1,39.4,48.2,53.4,45.2,71,0,1,Brian Witherspoon,JAX,40.2,78.4,0,4815,71,CB,0,0,1,69
2009,1,22,1,53,0,30,67.2,64.0,63.7,69.2,53,0,0,Reggie Hayward,JAX,60.0,77.3,0,848,0,DI,53,0,0,0
2009,5,298,15,315,0,339,63.4,63.6,61.2,40.3,642,0,0,John Henderson,JAX,54.0,74.9,11,1017,2,DI,640,314,2,0
2009,331,213,10,0,3,9,70.1,76.8,63.3,60.9,553,0,29,Rashean Mathis,JAX,67.2,86.6,0,1355,553,CB,0,0,27,494
2009,375,437,16,70,0,154,87.8,81.7,74.0,81.1,966,49,18,Daryl Smith,JAX,84.4,65.9,0,1760,837,LB,129,10,817,2
2009,30,17,4,0,1,0,51.9,61.8,,76.0,47,0,36,Scott Starks,JAX,50.1,77.1,0,2304,47,CB,0,0,4,6
2009,0,205,15,235,0,256,56.7,60.0,53.9,76.4,461,0,0,Atiyyah Ellison,JAX,60.0,68.6,40,2306,0,DI,461,186,0,0
2009,229,165,10,0,345,18,56.1,60.8,60.2,49.7,412,0,2,Sean Considine,JAX,54.5,80.8,0,2319,412,S,0,0,65,0
2009,162,242,13,15,0,96,52.5,60.2,56.8,58.4,500,268,21,Clint Ingram,JAX,46.8,46.6,0,3025,214,LB,286,3,191,2
2009,132,124,9,0,169,6,66.5,49.0,75.3,57.3,262,0,12,Anthony Smith,JAX,69.6,80.7,0,3028,262,S,0,0,78,3
2009,7,137,14,46,0,115,61.2,61.2,60.3,76.3,259,0,0,Montavious Stanley,JAX,49.7,83.3,76,3127,0,DI,259,137,0,0
2009,100,103,14,0,0,21,68.6,76.0,52.1,36.9,224,2,1,Brian Iwuh,JAX,60.2,79.8,0,3366,222,LB,2,0,220,1
2009,490,326,15,0,522,27,47.7,67.3,53.3,73.3,843,0,185,Reggie Nelson,JAX,44.1,37.4,0,3637,843,S,0,0,55,81
2009,351,325,13,0,0,69,70.1,66.1,60.2,90.2,745,1,4,Justin Durant,JAX,69.4,85.5,0,3664,744,LB,1,0,740,0
2009,339,313,14,0,526,11,53.7,66.9,41.5,60.0,663,0,9,Gerald Alexander,JAX,49.2,82.9,0,3677,663,S,0,0,127,1
2009,0,16,2,9,0,7,41.5,39.9,63.6,,23,0,0,Greg Peterson,JAX,,75.0,0,3757,0,DI,23,14,0,0
2009,3,3,1,0,0,2,58.7,60.0,53.5,,8,0,0,Michael Coe,JAX,61.1,71.9,0,3789,8,CB,0,0,8,0
2009,226,199,16,0,0,9,72.0,70.3,53.0,40.6,434,0,70,Tyron Brackenridge,JAX,72.4,52.1,0,3897,434,CB,0,0,58,306
2009,125,359,16,527,0,349,70.7,63.9,62.2,77.3,833,211,7,Derrick Harvey,JAX,78.7,87.4,14,4322,22,ED,811,59,15,0
2009,67,175,15,288,0,188,58.2,54.4,57.3,62.4,430,79,4,Quentin Groves,JAX,71.1,45.5,0,4366,56,ED,374,7,51,1
2009,2,36,6,92,0,65,66.4,76.1,54.4,71.8,103,7,0,Bryan Smith,JAX,60.5,78.3,0,4394,0,ED,103,4,0,0
2009,2,12,3,17,0,4,31.9,52.2,55.0,29.2,18,0,0,Chris Harrington,JAX,46.1,72.5,0,4499,1,ED,17,0,1,0
2009,11,329,16,11,0,309,66.7,75.0,52.8,66.4,649,0,0,Terrance Knighton,JAX,55.0,62.9,321,4995,0,DI,649,317,0,0
2009,541,419,16,0,17,8,49.1,70.0,48.7,60.0,968,0,21,Derek Cox,JAX,45.3,67.2,0,4996,968,CB,0,0,47,883
2009,65,37,7,0,2,5,60.3,59.5,47.5,65.2,107,0,96,William Middleton,JAX,61.8,79.9,0,5062,107,CB,0,0,7,2
2009,119,184,13,0,0,14,57.5,52.5,57.9,90.1,317,10,12,Russell Allen,JAX,63.8,78.9,0,5263,307,LB,10,0,293,2
2009,0,65,4,88,0,23,47.9,48.8,54.5,72.2,88,0,0,Jeremy Navarre,JAX,,77.9,0,5268,0,ED,88,0,0,0
2009,23,59,10,109,0,73,43.1,45.9,45.8,73.9,155,39,2,Julius Williams,JAX,56.1,80.8,0,5272,5,ED,150,2,3,0
2010,15,205,8,497,0,278,67.0,58.5,69.4,77.6,498,1,0,Aaron Kampman,JAX,60.9,67.9,0,1148,0,ED,498,0,0,0
2010,569,389,16,0,2,6,58.4,76.9,58.0,65.5,964,0,48,Rashean Mathis,JAX,54.4,66.0,0,1355,964,CB,0,0,63,851
2010,401,404,16,12,0,159,69.4,64.4,80.0,74.4,964,13,62,Daryl Smith,JAX,61.5,77.4,1,1760,928,LB,36,10,859,7
2010,304,371,16,0,3,62,65.4,69.4,62.8,91.6,737,1,3,Kirk Morrison,JAX,56.7,86.1,0,2295,736,LB,1,0,728,2
2010,245,142,11,0,300,24,45.8,52.9,76.2,47.0,411,0,9,Sean Considine,JAX,42.3,81.7,0,2319,411,S,0,0,95,7
2010,0,38,8,0,0,18,43.4,44.4,54.2,67.3,56,0,0,C.J. Mosley,JAX,,78.3,0,2408,0,DI,56,56,0,0
2010,16,256,15,568,0,314,67.1,64.9,65.8,60.4,586,2,0,Jeremy Mincey,JAX,57.6,70.9,0,3136,4,ED,582,12,4,0
2010,236,213,10,0,0,31,52.4,79.1,54.1,62.1,480,6,17,Justin Durant,JAX,29.7,74.3,0,3664,474,LB,6,0,454,3
2010,175,112,8,0,1,1,52.3,65.5,54.3,77.1,288,0,16,David Jones,JAX,49.8,85.0,0,3761,288,CB,0,0,12,259
2010,28,15,6,0,21,9,39.6,57.6,54.1,82.0,52,0,16,Tyron Brackenridge,JAX,41.9,76.0,0,3897,52,S,0,0,14,1
2010,12,172,15,313,0,166,52.2,40.9,61.4,74.0,350,0,0,Derrick Harvey,JAX,66.2,84.2,0,4322,1,ED,349,36,1,0
2010,1,4,1,0,0,0,69.1,64.2,,71.4,5,1,0,Alvin Bowen,JAX,60.0,71.1,0,4461,4,LB,1,0,4,0
2010,0,108,15,1,0,109,56.7,62.8,59.4,71.8,217,0,0,Leger Douzable,JAX,,8.6,1,4654,0,DI,217,215,0,0
2010,3,355,16,7,0,443,61.9,53.9,63.5,51.1,801,0,0,Terrance Knighton,JAX,67.7,88.6,27,4995,0,DI,801,767,0,0
2010,403,266,13,0,4,3,49.8,64.9,63.5,65.2,672,0,16,Derek Cox,JAX,48.4,28.2,0,4996,672,CB,0,0,40,612
2010,321,88,16,0,0,38,70.5,78.9,62.4,76.3,447,0,412,William Middleton,JAX,68.4,54.7,0,5062,447,CB,0,0,32,3
2010,37,6,5,0,5,2,48.5,60.8,53.8,80.0,45,0,7,Michael Hamlin,JAX,50.7,77.9,0,5090,45,S,0,0,30,3
2010,370,268,13,0,450,18,38.0,42.5,62.8,56.2,656,0,36,Don Carey,JAX,39.1,47.4,0,5101,656,S,0,0,166,4
2010,311,260,13,0,423,13,57.3,82.3,62.1,71.3,584,0,10,Courtney Greene,JAX,45.4,42.8,0,5169,584,S,0,0,148,3
2010,116,150,12,1,0,23,47.5,68.3,55.6,75.0,289,24,13,Russell Allen,JAX,29.4,73.5,0,5263,264,LB,25,0,249,2
2010,0,310,16,26,0,479,57.5,52.9,62.0,78.1,789,0,0,Tyson Alualu,JAX,63.5,59.6,61,5535,0,DI,789,701,0,0
2010,11,27,14,187,0,165,54.0,41.6,63.7,28.4,203,0,0,Larry Hart,JAX,63.2,0.0,1,5666,7,ED,196,7,7,0
2010,12,155,11,298,0,140,52.0,49.9,64.8,75.4,307,0,1,Austen Lane,JAX,54.0,39.0,0,5676,4,ED,303,4,3,0
2010,8,8,6,59,0,61,45.7,46.9,59.6,69.2,77,0,0,Aaron Morgan,JAX,38.0,77.1,0,5995,17,ED,60,1,17,0
2011,2,6,3,66,0,58,50.6,53.4,52.1,,66,0,0,Aaron Kampman,JAX,60.2,78.0,0,1148,0,ED,66,0,0,0
2011,306,222,9,0,1,0,65.1,79.5,,51.6,528,0,7,Rashean Mathis,JAX,63.5,16.1,0,1355,528,CB,0,0,17,503
2011,397,412,16,16,1,88,79.3,69.1,81.5,75.2,897,34,68,Daryl Smith,JAX,81.6,60.0,0,1760,844,LB,53,3,773,2
2011,7,195,9,355,0,199,72.1,75.3,58.4,53.5,401,32,0,Matt Roth,JAX,66.0,67.1,0,2263,5,ED,396,6,5,0
2011,3,0,1,0,3,0,63.4,,,75.2,3,0,0,C.C. Brown,JAX,62.5,65.6,0,2405,3,S,0,0,0,0
2011,2,178,15,20,0,138,72.8,74.4,58.2,76.3,318,0,0,C.J. Mosley,JAX,59.8,84.5,10,2408,0,DI,318,288,0,0
2011,189,112,6,0,0,0,47.5,90.7,,51.3,301,0,3,Ashton Youboty,JAX,40.0,25.0,0,3015,301,CB,0,0,18,280
2011,578,418,16,0,629,16,61.6,68.0,63.7,79.7,1012,0,26,Dawan Landry,JAX,58.2,60.2,0,3091,1012,S,0,0,345,12
2011,373,98,16,0,3,23,71.5,58.1,59.9,66.4,494,0,478,Drew Coleman,JAX,72.3,85.8,0,3134,494,CB,0,0,12,1
2011,15,384,16,861,0,551,77.0,68.5,76.9,76.4,950,25,0,Jeremy Mincey,JAX,61.7,50.2,0,3136,3,ED,947,61,3,0
2011,11,17,11,155,0,142,71.8,63.8,78.7,74.7,170,0,1,John Chick,JAX,56.1,0.0,0,3270,15,ED,155,0,14,0
2011,484,409,16,0,3,78,90.1,73.0,82.0,91.2,971,0,3,Paul Posluszny,JAX,90.3,61.8,0,3650,971,LB,0,0,964,1
2011,86,149,9,0,0,19,49.6,63.7,81.4,63.0,254,6,16,Clint Session,JAX,32.6,0.0,0,3752,248,LB,6,0,230,2
2011,10,14,2,0,0,0,72.5,52.0,,32.4,24,0,0,David Jones,JAX,79.9,74.7,0,3761,24,CB,0,0,1,23
2011,370,259,13,0,497,5,58.5,62.2,72.9,66.3,634,0,33,Dwight Lowery,JAX,58.3,13.7,0,4427,634,S,0,0,103,1
2011,7,220,16,312,0,193,72.1,76.4,61.4,77.6,420,0,0,Leger Douzable,JAX,60.1,51.1,0,4654,0,DI,420,107,0,0
2011,1,0,1,0,1,0,60.0,,,,1,0,0,Darcel McBath,JAX,60.0,62.9,0,4971,1,S,0,0,0,0
2011,5,256,13,3,0,267,66.4,62.1,63.2,76.6,528,0,0,Terrance Knighton,JAX,65.7,73.3,16,4995,1,DI,527,508,1,0
2011,207,117,6,0,0,0,80.7,73.7,,77.9,324,0,9,Derek Cox,JAX,81.2,29.1,0,4996,324,CB,0,0,29,286
2011,0,8,4,0,0,6,73.2,65.9,68.9,67.3,14,0,0,Corvey Irvin,JAX,,73.8,0,5016,0,DI,14,14,0,0
2011,218,168,8,0,6,2,81.4,91.2,50.9,77.3,388,0,22,William Middleton,JAX,75.8,36.0,0,5062,388,CB,0,0,59,301
2011,143,80,8,0,2,2,66.3,53.1,54.1,69.7,225,0,27,Morgan Trent,JAX,68.2,83.4,0,5103,225,CB,0,0,22,174
2011,70,43,4,0,93,1,50.3,67.6,58.0,63.0,114,0,0,Courtney Greene,JAX,48.7,76.6,0,5169,114,S,0,0,21,0
2011,103,172,12,0,0,18,66.1,61.8,55.5,65.6,293,6,5,Russell Allen,JAX,70.1,73.1,0,5263,287,LB,6,0,279,3
2011,1,339,16,50,0,511,46.1,45.4,56.0,65.8,851,0,0,Tyson Alualu,JAX,49.0,71.4,23,5535,0,DI,851,778,0,0
2011,134,84,4,0,191,0,64.2,71.2,,84.7,218,0,6,Akwasi Owusu-Ansah,JAX,60.2,78.2,0,5649,218,S,0,0,21,0
2011,0,62,6,125,0,64,53.1,52.3,55.9,73.6,126,0,0,Austen Lane,JAX,60.0,79.9,0,5676,1,ED,125,0,1,0
2011,2,35,10,95,0,67,54.6,56.2,54.6,71.4,104,0,0,George Selvie,JAX,60.5,78.6,0,5749,3,ED,101,6,3,0
2011,1,0,1,0,0,0,61.0,,,,1,0,0,Jammie Kirlew,JAX,60.0,61.5,0,5755,1,LB,0,0,1,0
2011,1,52,12,18,0,113,55.6,57.7,57.4,72.8,166,0,0,Nate Collins,JAX,64.6,17.9,3,5825,0,DI,166,145,0,0
2011,156,39,12,0,185,0,55.2,50.5,,65.1,195,0,1,Chris Prosinski,JAX,59.3,0.0,0,6273,195,S,0,0,9,0
2011,0,1,1,0,0,0,60.0,60.0,,,1,0,0,T.J. Heath,JAX,,64.5,0,6596,1,CB,0,0,0,1
2011,167,99,7,0,0,0,43.3,50.4,,50.2,266,0,1,Kevin Rutland,JAX,42.4,84.6,0,6605,266,CB,0,0,14,251
2011,8,8,4,0,0,0,52.7,62.6,,,16,2,0,Stephen Franklin,JAX,48.1,67.3,0,6715,14,LB,2,0,14,0
2012,302,174,12,0,2,0,57.3,71.0,,61.9,476,0,10,Rashean Mathis,JAX,54.4,85.9,0,1355,476,CB,0,0,34,430
2012,9,243,16,625,0,401,72.6,65.8,79.0,79.6,653,14,0,Jason Babin,JAX,63.2,0.0,0,1748,13,ED,640,1,13,0
2012,44,58,2,0,0,14,55.0,64.1,66.4,54.3,116,1,16,Daryl Smith,JAX,43.3,71.8,0,1760,115,LB,1,0,99,0
2012,12,3,5,0,11,0,50.9,60.0,,75.2,15,0,2,Chris Harris,JAX,52.1,71.2,0,2398,15,S,0,0,2,0
2012,3,321,16,20,0,291,73.4,69.7,67.5,79.3,615,0,0,C.J. Mosley,JAX,58.8,87.8,1,2408,0,DI,615,591,0,0
2012,591,524,16,0,666,23,62.4,82.8,40.4,82.6,1138,0,94,Dawan Landry,JAX,53.2,64.1,0,3091,1138,S,0,0,366,12
2012,33,404,16,833,0,517,71.5,71.5,63.2,74.0,954,6,1,Jeremy Mincey,JAX,71.4,51.4,0,3136,11,ED,943,104,10,0
2012,8,14,8,85,0,76,55.8,62.8,56.4,69.9,98,6,1,John Chick,JAX,62.8,19.8,0,3270,7,ED,91,0,6,0
2012,388,272,14,0,3,11,58.4,70.3,60.3,71.0,671,0,175,Aaron Ross,JAX,55.9,56.2,0,3636,671,CB,0,0,72,421
2012,518,517,16,0,5,91,69.4,74.0,61.2,91.2,1126,1,13,Paul Posluszny,JAX,63.3,44.2,0,3650,1125,LB,1,0,1105,2
2012,295,247,9,0,399,3,77.6,69.4,53.8,73.8,545,0,60,Dwight Lowery,JAX,76.8,82.7,0,4427,545,S,0,0,82,4
2012,8,321,16,19,0,327,66.9,58.0,69.3,63.7,656,0,0,Terrance Knighton,JAX,65.4,76.1,4,4995,0,DI,656,633,0,0
2012,420,344,12,0,0,0,68.6,67.2,,43.3,764,0,12,Derek Cox,JAX,68.2,61.0,0,4996,764,CB,0,0,61,691
2012,108,88,7,0,4,0,52.5,40.0,,37.6,196,0,6,William Middleton,JAX,58.5,3.4,0,5062,196,CB,0,0,22,164
2012,414,506,16,0,2,77,60.0,59.1,69.5,81.4,997,8,38,Russell Allen,JAX,59.5,43.9,0,5263,989,LB,8,0,947,2
2012,3,397,16,89,0,436,57.9,58.0,55.5,71.9,836,0,0,Tyson Alualu,JAX,60.2,80.0,3,5535,0,DI,836,741,0,0
2012,0,45,8,0,0,54,66.7,71.1,53.2,52.5,99,0,0,D'Anthony Smith,JAX,60.0,80.6,0,5599,0,DI,99,98,0,0
2012,4,206,11,360,0,162,77.9,74.2,71.1,77.9,372,3,0,Austen Lane,JAX,49.5,84.3,0,5676,5,ED,367,4,5,0
2012,3,132,9,233,0,102,67.8,70.2,60.1,63.5,237,1,0,George Selvie,JAX,59.6,60.4,0,5749,3,ED,234,0,3,0
2012,96,148,12,0,0,6,54.7,64.5,63.8,64.9,250,5,26,Kyle Bosworth,JAX,42.3,72.9,0,5986,245,LB,5,0,219,0
2012,394,278,16,0,548,2,53.9,56.4,53.4,53.0,674,0,55,Chris Prosinski,JAX,54.5,48.7,0,6273,674,S,0,0,70,1
2012,61,42,6,0,1,0,58.0,74.1,,50.1,103,0,4,Kevin Rutland,JAX,53.6,80.7,0,6605,103,CB,0,0,2,96
2012,11,142,13,404,0,259,61.2,62.7,56.6,75.9,412,2,0,Andre Branch,JAX,72.0,47.0,0,7042,6,ED,406,0,6,0
2012,0,23,4,0,0,10,71.1,70.9,56.1,66.8,33,0,0,Jeris Pendleton,JAX,,76.2,1,7212,0,DI,33,32,0,0
2012,1,1,2,0,0,1,52.3,60.0,64.6,,3,0,2,Valentino Blake,JAX,60.2,0.0,0,7362,3,CB,0,0,0,1
2012,1,3,1,17,0,13,60.4,60.9,58.1,,17,0,0,Ryan Davis Sr.,JAX,60.0,73.5,0,7365,0,ED,17,0,0,0
2012,99,230,15,0,0,21,53.8,55.5,51.6,71.1,350,12,11,Julian Stanford,JAX,58.3,37.2,0,7372,338,LB,12,0,327,0
2012,296,214,13,0,3,19,56.8,45.5,70.6,73.8,529,0,283,Mike Harris,JAX,58.0,86.3,0,7653,529,CB,0,0,62,181
2013,24,266,16,678,0,474,62.6,57.6,71.2,63.9,764,74,1,Jason Babin,JAX,67.3,0.0,0,1748,12,ED,752,0,11,0
2013,382,282,15,0,3,6,75.8,88.3,97.6,47.2,670,0,72,Will Blackmon,JAX,65.0,87.7,0,3060,670,CB,0,0,122,473
2013,527,455,15,0,4,56,63.3,60.5,56.1,88.7,1038,5,6,Paul Posluszny,JAX,64.9,83.0,0,3650,1033,LB,5,0,1021,2
2013,588,416,15,0,2,1,76.6,74.4,57.9,61.2,1005,0,8,Alan Ball,JAX,75.6,68.4,0,3853,1005,CB,0,0,94,901
2013,70,56,3,0,95,0,46.5,61.8,,78.4,126,0,6,Dwight Lowery,JAX,45.4,77.2,0,4427,126,S,0,0,25,0
2013,492,390,14,0,4,38,63.0,51.4,53.1,63.7,920,9,75,Geno Hayes,JAX,73.7,77.5,0,4489,911,LB,9,0,825,7
2013,17,376,16,67,0,537,64.2,55.4,74.1,40.6,930,1,0,Sen'Derrick Marks,JAX,59.6,46.4,31,4985,1,DI,929,830,1,0
2013,2,302,14,2,0,271,54.8,52.5,55.3,76.2,575,0,0,Roy Miller,JAX,62.1,87.0,54,5004,0,DI,575,519,0,0
2013,267,314,14,0,0,15,63.8,67.4,58.7,58.9,596,35,27,Russell Allen,JAX,57.4,75.6,0,5263,561,LB,35,0,531,3
